Close
8632.490234375
8647.9296875
8705.1796875
8665.4697265625
8567.990234375
8520.6396484375
8566.669921875
8570.7001953125
8656.5302734375
8621.830078125
8616.1796875
8654.0498046875
8717.3203125
8734.8798828125
8814.23046875
8823.3603515625
8827.740234375
8887.2197265625
8924.9599609375
8945.650390625
8952.8798828125
9022.3896484375
9006.6201171875
8945.990234375
8972.599609375
9092.1904296875
9020.76953125
9071.4697265625
9068.580078125
9129.240234375
9203.4296875
9178.8603515625
9273.9296875
9251.330078125
9258.7001953125
9357.1298828125
9388.9404296875
9370.8095703125
9383.76953125
9402.48046875
9314.91015625
9139.3095703125
9269.6796875
9275.16015625
9298.9296875
9150.9404296875
9273.400390625
9467.9697265625
9508.6796875
9572.150390625
9520.509765625
9628.3896484375
9638.9404296875
9725.9599609375
9711.9697265625
9731.1796875
9732.740234375
9817.1796875
9750.9697265625
9576.58984375
9221.2802734375
8965.6103515625
8980.7802734375
8566.48046875
8567.3701171875
8952.169921875
8684.08984375
9018.08984375
8738.58984375
8575.6201171875
7950.68017578125
8344.25
7952.0498046875
7201.7998046875
7874.8798828125
6904.58984375
7334.77978515625
6989.83984375
7150.580078125
6879.52001953125
6860.669921875
7417.85986328125
7384.2998046875
7797.5400390625
7502.3798828125
7774.14990234375
7700.10009765625
7360.580078125
7487.31005859375
7373.080078125
7913.240234375
7887.259765625
8090.89990234375
8153.580078125
8192.419921875
8515.740234375
8393.1796875
8532.3603515625
8650.1396484375
8560.73046875
8263.23046875
8495.3798828125
8494.75
8634.51953125
8730.16015625
8607.73046875
8914.7099609375
8889.5498046875
8604.9501953125
8710.7099609375
8809.1201171875
8854.3896484375
8979.66015625
9121.3203125
9192.33984375
9002.5498046875
8863.169921875
8943.7197265625
9014.5595703125
9234.830078125
9185.099609375
9375.7802734375
9284.8798828125
9324.58984375
9340.2197265625
9412.3603515625
9368.990234375
9489.8701171875
9552.0498046875
9608.3798828125
9682.91015625
9615.8095703125
9814.080078125
9924.75
9953.75
10020.349609375
9492.73046875
9588.8095703125
9726.01953125
9895.8701171875
9910.5302734375
9943.0498046875
9946.1201171875
10056.48046875
10131.3701171875
9909.169921875
10017.0
9757.2197265625
9874.150390625
10058.76953125
10154.6298828125
10207.6298828125
10433.650390625
10343.8896484375
10492.5
10547.75
10617.4404296875
10390.83984375
10488.580078125
10550.490234375
10473.830078125
10503.1904296875
10767.08984375
10680.3603515625
10706.1298828125
10461.419921875
10363.1796875
10536.26953125
10402.08984375
10542.9404296875
10587.8095703125
10745.26953125
10902.7998046875
10941.169921875
10998.400390625
11108.0703125
11010.98046875
10968.3603515625
10782.8203125
11012.240234375
11042.5
11019.2998046875
11129.73046875
11210.83984375
11146.4599609375
11264.9501953125
11311.7998046875
11379.7197265625
11466.4697265625
11665.0595703125
11625.33984375
11695.6298828125
11775.4599609375
11939.669921875
12056.4404296875
11458.099609375
11313.1298828125
10847.6904296875
11141.5595703125
10919.58984375
10853.5498046875
11056.650390625
11190.3203125
11050.4697265625
10910.2802734375
10793.2802734375
10778.7998046875
10963.6396484375
10632.990234375
10672.26953125
10913.5595703125
11117.5302734375
11085.25
11167.509765625
11326.509765625
11075.01953125
11332.490234375
11154.599609375
11364.599609375
11420.98046875
11579.9404296875
11876.259765625
11863.900390625
11768.73046875
11713.8701171875
11671.5595703125
11478.8798828125
11516.490234375
11484.6904296875
11506.009765625
11548.2802734375
11358.9404296875
11431.349609375
11004.8701171875
11185.58984375
10911.58984375
10957.6103515625
11160.5703125
11590.7802734375
11890.9296875
11895.23046875
11713.7802734375
11553.8603515625
11786.4296875
11709.58984375
11829.2900390625
11924.1298828125
11899.33984375
11801.599609375
11904.7099609375
11854.9697265625
11880.6298828125
12036.7900390625
12094.400390625
12205.849609375
12198.740234375
12355.1103515625
12349.3701171875
12377.1796875
12464.23046875
12519.9501953125
12582.76953125
12338.9501953125
12405.8095703125
12377.8701171875
12440.0400390625
12595.0595703125
12658.1904296875
12764.75
12755.6396484375
12742.51953125
12807.919921875
12771.1103515625
12804.73046875
12899.419921875
12850.2197265625
12870.0
12888.2802734375
12698.4501953125
12818.9599609375
12740.7900390625
13067.48046875
13201.98046875
13036.4296875
13072.4296875
13128.9501953125
13112.6396484375
12998.5
13197.1796875
13457.25
13530.91015625
13543.0595703125
13635.990234375
13626.0595703125
13270.599609375
13337.16015625
13070.6904296875
13403.3896484375
13612.7802734375
13610.5400390625
13777.740234375
13856.2998046875
13987.6396484375
14007.7001953125
13972.5302734375
14025.76953125
14095.4697265625
14047.5
13965.490234375
13865.3603515625
13874.4599609375
13533.0498046875
13465.2001953125
13597.9697265625
13119.4296875
13192.349609375
13588.830078125
13358.7900390625
12997.75
12723.4697265625
12920.150390625
12609.16015625
13073.8203125
13068.830078125
13398.669921875
13319.8603515625
13459.7099609375
13471.5703125
13525.2001953125
13116.169921875
13215.240234375
13377.5400390625
13227.7001953125
12961.8896484375
12977.6796875
13138.73046875
13059.650390625
13045.3896484375
13246.8701171875
13480.1103515625
13705.58984375
13698.3798828125
13688.83984375
13829.3095703125
13900.1904296875
13850.0
13996.099609375
13857.83984375
14038.759765625
14052.33984375
13914.76953125
13786.26953125
13950.2197265625
13818.41015625
14016.8095703125
14138.7802734375
14090.2197265625
14051.0302734375
14082.5498046875
13962.6796875
13895.1201171875
13633.5
13582.419921875
13632.83984375
13752.240234375
13401.8603515625
13389.4296875
13031.6796875
13124.990234375
13429.98046875
13379.0498046875
13303.6396484375
13299.740234375
13535.740234375
13470.990234375
13661.169921875
13657.169921875
13738.0
13736.2802734375
13748.740234375
13736.48046875
13756.330078125
13614.509765625
13814.490234375
13881.7197265625
13924.91015625
13911.75
14020.330078125
14069.419921875
14174.1396484375
14072.8603515625
14039.6796875
14161.349609375
14030.3798828125
14141.48046875
14253.26953125
14271.73046875
14369.7099609375
14360.3896484375
14500.509765625
14528.330078125
14503.9501953125
14522.3798828125
14639.330078125
14663.6396484375
14665.0595703125
14559.7802734375
14701.919921875
14733.240234375
14677.650390625
14644.9501953125
14543.1298828125
14427.240234375
14274.98046875
14498.8798828125
14631.9501953125
14684.599609375
14836.990234375
14840.7099609375
14660.580078125
14762.580078125
14778.259765625
14672.6796875
14681.0703125
14761.2900390625
14780.5302734375
14895.1201171875
14835.759765625
14860.1796875
14788.08984375
14765.1396484375
14816.259765625
14822.900390625
14793.759765625
14656.1796875
14525.91015625
14541.7900390625
14714.66015625
14942.650390625
15019.7998046875
15041.8603515625
14945.8095703125
15129.5
15265.8896484375
15259.240234375
15309.3798828125
15331.1796875
15363.51953125
15374.330078125
15286.6396484375
15248.25
15115.490234375
15105.580078125
15037.759765625
15161.5302734375
15181.919921875
15043.9697265625
14713.900390625
14746.400390625
14896.849609375
15052.240234375
15047.7001953125
14969.9697265625
14546.6796875
14512.4404296875
14448.580078125
14566.7001953125
14255.48046875
14433.830078125
14501.91015625
14654.01953125
14579.5400390625
14486.2001953125
14465.919921875
14571.6396484375
14823.4296875
14897.33984375
15021.8095703125
15129.08984375
15121.6796875
15215.7001953125
15090.2001953125
15226.7099609375
15235.7099609375
15235.83984375
15448.1201171875
15498.3896484375
15595.919921875
15649.599609375
15811.580078125
15940.3095703125
15971.58984375
15982.3603515625
15886.5400390625
15622.7099609375
15704.2802734375
15860.9599609375
15853.849609375
15973.8603515625
15921.5703125
15993.7099609375
16057.4404296875
