_id,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
617c523e48c3f71421d680ec,2021-10-27,149.36,149.73,148.49,148.85,148.85,51575385.0,51575385.0,-0.51,-0.341,149.02333,"October 27, 21",-0.00341
617c523e48c3f71421d680ed,2021-10-26,149.33,150.84,149.01,149.32,149.32,61106528.0,61106528.0,-0.01,-0.007,149.72333,"October 26, 21",-7e-05
617c523e48c3f71421d680ee,2021-10-25,148.68,149.37,147.6211,148.64,148.64,51200136.0,51200136.0,-0.04,-0.027,148.5437,"October 25, 21",-0.00027
617c523e48c3f71421d680ef,2021-10-22,149.69,150.18,148.64,148.69,148.69,59313320.0,59313320.0,-1.0,-0.668,149.17,"October 22, 21",-0.00668
617c523e48c3f71421d680f0,2021-10-21,148.81,149.64,147.87,149.48,149.48,61813814.0,61813814.0,0.67,0.45,148.99667,"October 21, 21",0.0045
617c523e48c3f71421d680f1,2021-10-20,148.7,149.7522,148.12,149.26,149.26,58963164.0,58963164.0,0.56,0.377,149.04407,"October 20, 21",0.00377
617c523e48c3f71421d680f2,2021-10-19,147.01,149.17,146.55,148.76,148.76,76324246.0,76324246.0,1.75,1.19,148.16,"October 19, 21",0.0119
617c523e48c3f71421d680f3,2021-10-18,143.445,146.84,143.16,146.55,146.55,80277510.0,80277510.0,3.105,2.165,145.51667,"October 18, 21",0.02165
617c523e48c3f71421d680f4,2021-10-15,143.77,144.895,143.515,144.84,144.84,65306357.0,65306357.0,1.07,0.744,144.41667,"October 15, 21",0.00744
617c523e48c3f71421d680f5,2021-10-14,142.11,143.88,141.51,143.76,143.76,69957958.0,69957958.0,1.65,1.161,143.05,"October 14, 21",0.01161
617c523e48c3f71421d680f6,2021-10-13,141.235,141.4,139.2,140.91,140.91,74825149.0,74825149.0,-0.325,-0.23,140.50333,"October 13, 21",-0.0023
617c523e48c3f71421d680f7,2021-10-12,143.23,143.25,141.0401,141.51,141.51,73616595.0,73616595.0,-1.72,-1.201,141.93337,"October 12, 21",-0.01201
617c523e48c3f71421d680f8,2021-10-11,142.27,144.81,141.81,142.81,142.81,63182267.0,63182267.0,0.54,0.38,143.14333,"October 11, 21",0.0038
617c523e48c3f71421d680f9,2021-10-08,144.03,144.17,142.56,142.9,142.9,58872707.0,58872707.0,-1.13,-0.785,143.21,"October 08, 21",-0.00785
617c523e48c3f71421d680fa,2021-10-07,143.06,144.215,142.73,143.29,143.29,61863761.0,61863761.0,0.23,0.161,143.41167,"October 07, 21",0.00161
617c523e48c3f71421d680fb,2021-10-06,139.47,142.15,138.37,142.0,142.0,83119008.0,83119008.0,2.53,1.814,140.84,"October 06, 21",0.01814
617c523e48c3f71421d680fc,2021-10-05,139.49,142.24,139.36,141.11,141.11,80935780.0,80935780.0,1.62,1.161,140.90333,"October 05, 21",0.01161
617c523e48c3f71421d680fd,2021-10-04,141.76,142.21,138.27,139.14,139.14,98785393.0,98785393.0,-2.62,-1.848,139.87333,"October 04, 21",-0.01848
617c523e48c3f71421d680fe,2021-10-01,141.9,142.92,139.11,142.65,142.65,95096956.0,95096956.0,0.75,0.529,141.56,"October 01, 21",0.00529
617c523e48c3f71421d680ff,2021-09-30,143.66,144.38,141.3,141.5,141.5,89247166.0,89247166.0,-2.16,-1.504,142.39333,"September 30, 21",-0.01504
617c523e48c3f71421d68100,2021-09-29,142.47,144.45,142.03,142.83,142.83,74932379.0,74932379.0,0.36,0.253,143.10333,"September 29, 21",0.00253
617c523e48c3f71421d68101,2021-09-28,143.25,144.75,141.7,141.91,141.91,109749981.0,109749981.0,-1.34,-0.935,142.78667,"September 28, 21",-0.00935
617c523e48c3f71421d68102,2021-09-27,145.47,145.95,143.82,145.37,145.37,74050959.0,74050959.0,-0.1,-0.069,145.04667,"September 27, 21",-0.00069
617c523e48c3f71421d68103,2021-09-24,145.66,147.47,145.57,146.92,146.92,53887863.0,53887863.0,1.26,0.865,146.65333,"September 24, 21",0.00865
617c523e48c3f71421d68104,2021-09-23,146.65,147.08,145.64,146.83,146.83,65286606.0,65286606.0,0.18,0.123,146.51667,"September 23, 21",0.00123
617c523e48c3f71421d68105,2021-09-22,144.45,146.43,143.7,145.85,145.85,76594271.0,76594271.0,1.4,0.969,145.32667,"September 22, 21",0.00969
617c523e48c3f71421d68106,2021-09-21,143.93,144.6,142.78,143.43,143.43,75938309.0,75938309.0,-0.5,-0.347,143.60333,"September 21, 21",-0.00347
617c523e48c3f71421d68107,2021-09-20,143.8,144.84,141.28,142.94,142.94,123876968.0,123876968.0,-0.86,-0.598,143.02,"September 20, 21",-0.00598
617c523e48c3f71421d68108,2021-09-17,148.82,148.82,145.76,146.06,146.06,130251573.0,130251573.0,-2.76,-1.855,146.88,"September 17, 21",-0.01855
617c523e48c3f71421d68109,2021-09-16,148.44,148.97,147.22,148.79,148.79,67974779.0,67974779.0,0.35,0.236,148.32667,"September 16, 21",0.00236
617c523e48c3f71421d6810a,2021-09-15,148.56,149.44,146.37,149.03,149.03,79580195.0,79580195.0,0.47,0.316,148.28,"September 15, 21",0.00316
617c523e48c3f71421d6810b,2021-09-14,150.35,151.07,146.91,148.12,148.12,110127198.0,110127198.0,-2.23,-1.483,148.7,"September 14, 21",-0.01483
617c523e48c3f71421d6810c,2021-09-13,150.63,151.41,148.75,149.55,149.55,102707662.0,102707662.0,-1.08,-0.717,149.90333,"September 13, 21",-0.00717
617c523e48c3f71421d6810d,2021-09-10,155.0,155.48,148.7,148.97,148.97,141369352.0,141369352.0,-6.03,-3.89,151.05,"September 10, 21",-0.0389
617c523e48c3f71421d6810e,2021-09-09,155.49,156.11,153.95,154.07,154.07,55472423.0,55472423.0,-1.42,-0.913,154.71,"September 09, 21",-0.00913
617c523e48c3f71421d6810f,2021-09-08,156.98,157.04,153.98,155.11,155.11,74606852.0,74606852.0,-1.87,-1.191,155.37667,"September 08, 21",-0.01191
617c523e48c3f71421d68110,2021-09-07,154.97,157.26,154.39,156.69,156.69,80632020.0,80632020.0,1.72,1.11,156.11333,"September 07, 21",0.0111
617c523e48c3f71421d68111,2021-09-03,153.76,154.63,153.1,154.3,154.3,57955310.0,57955310.0,0.54,0.351,154.01,"September 03, 21",0.00351
617c523e48c3f71421d68112,2021-09-02,153.87,154.72,152.4,153.65,153.65,70204250.0,70204250.0,-0.22,-0.143,153.59,"September 02, 21",-0.00143
617c523e48c3f71421d68113,2021-09-01,152.83,154.98,152.34,152.51,152.51,80773485.0,80773485.0,-0.32,-0.209,153.27667,"September 01, 21",-0.00209
617c523e48c3f71421d68114,2021-08-31,152.66,152.8,151.29,151.83,151.83,87284890.0,87284890.0,-0.83,-0.544,151.97333,"August 31, 21",-0.00544
617c523e48c3f71421d68115,2021-08-30,149.0,153.49,148.61,153.12,153.12,90983590.0,90983590.0,4.12,2.765,151.74,"August 30, 21",0.02765
617c523e48c3f71421d68116,2021-08-27,147.48,148.75,146.83,148.6,148.6,54726246.0,54726246.0,1.12,0.759,148.06,"August 27, 21",0.00759
617c523e48c3f71421d68117,2021-08-26,148.35,149.12,147.51,147.54,147.54,47992798.0,47992798.0,-0.81,-0.546,148.05667,"August 26, 21",-0.00546
617c523e48c3f71421d68118,2021-08-25,149.81,150.32,147.8,148.36,148.36,58240745.0,58240745.0,-1.45,-0.968,148.82667,"August 25, 21",-0.00968
617c523e48c3f71421d68119,2021-08-24,149.45,150.86,149.15,149.62,149.62,48795231.0,48795231.0,0.17,0.114,149.87667,"August 24, 21",0.00114
617c523e48c3f71421d6811a,2021-08-23,148.31,150.19,147.89,149.71,149.71,60596593.0,60596593.0,1.4,0.944,149.26333,"August 23, 21",0.00944
617c523e48c3f71421d6811b,2021-08-20,147.44,148.5,146.78,148.19,148.19,60672234.0,60672234.0,0.75,0.509,147.82333,"August 20, 21",0.00509
617c523e48c3f71421d6811c,2021-08-19,145.03,148.0,144.52,146.7,146.7,81397236.0,81397236.0,1.67,1.151,146.40667,"August 19, 21",0.01151
617c523e48c3f71421d6811d,2021-08-18,149.8,150.71,146.15,146.36,146.36,86512882.0,86512882.0,-3.44,-2.296,147.74,"August 18, 21",-0.02296
617c523e48c3f71421d6811e,2021-08-17,150.23,151.68,149.09,150.19,150.19,91970946.0,91970946.0,-0.04,-0.027,150.32,"August 17, 21",-0.00027
617c523e48c3f71421d6811f,2021-08-16,148.54,151.13,146.47,151.12,151.12,104333251.0,104333251.0,2.58,1.737,149.57333,"August 16, 21",0.01737
617c523e48c3f71421d68120,2021-08-13,148.97,149.44,148.27,149.1,149.1,59465776.0,59465776.0,0.13,0.087,148.93667,"August 13, 21",0.00087
617c523e48c3f71421d68121,2021-08-12,146.19,149.05,145.84,148.89,148.89,72855790.0,72855790.0,2.7,1.847,147.92667,"August 12, 21",0.01847
617c523e48c3f71421d68122,2021-08-11,146.05,146.72,145.53,145.86,145.86,48641023.0,48641023.0,-0.19,-0.13,146.03667,"August 11, 21",-0.0013
617c523e48c3f71421d68123,2021-08-10,146.44,147.71,145.3,145.6,145.6,69706310.0,69706310.0,-0.84,-0.574,146.20333,"August 10, 21",-0.00574
617c523e48c3f71421d68124,2021-08-09,146.199997,146.699997,145.520004,146.089996,146.089996,48908700.0,48908700.0,-0.11,-0.075,146.10333,"August 09, 21",-0.00075
617c523e48c3f71421d68125,2021-08-06,146.350006,147.110001,145.630005,146.139999,146.139999,54067400.0,54067400.0,-0.21001,-0.143,146.29333,"August 06, 21",-0.00143
617c523e48c3f71421d68126,2021-08-05,146.979996,147.839996,146.169998,147.059998,146.839996,46397700.0,46397700.0,0.08,0.054,147.02333,"August 05, 21",0.00054
617c523e48c3f71421d68127,2021-08-04,147.270004,147.789993,146.279999,146.949997,146.730164,56368300.0,56368300.0,-0.32001,-0.217,147.00666,"August 04, 21",-0.00217
617c523e48c3f71421d68128,2021-08-03,145.809998,148.039993,145.179993,147.360001,147.139542,64786600.0,64786600.0,1.55,1.063,146.86,"August 03, 21",0.01063
617c523e48c3f71421d68129,2021-08-02,146.360001,146.949997,145.25,145.520004,145.302307,62880000.0,62880000.0,-0.84,-0.574,145.90667,"August 02, 21",-0.00574
617c523e48c3f71421d6812a,2021-07-30,144.380005,146.330002,144.110001,145.860001,145.641785,70382000.0,70382000.0,1.48,1.025,145.43333,"July 30, 21",0.01025
617c523e48c3f71421d6812b,2021-07-29,144.690002,146.550003,144.580002,145.639999,145.422119,56699500.0,56699500.0,0.95,0.657,145.59,"July 29, 21",0.00657
617c523e48c3f71421d6812c,2021-07-28,144.809998,146.970001,142.539993,144.979996,144.763107,118931200.0,118931200.0,0.17,0.117,144.83,"July 28, 21",0.00117
617c523e48c3f71421d6812d,2021-07-27,149.119995,149.210007,145.550003,146.770004,146.55043,104818600.0,104818600.0,-2.34999,-1.576,147.17667,"July 27, 21",-0.01576
617c523e48c3f71421d6812e,2021-07-26,148.270004,149.830002,147.699997,148.990005,148.76712,72434100.0,72434100.0,0.72,0.486,148.84,"July 26, 21",0.00486
617c523e48c3f71421d6812f,2021-07-23,147.550003,148.720001,146.919998,148.559998,148.337753,71447400.0,71447400.0,1.01,0.685,148.06667,"July 23, 21",0.00685
617c523e48c3f71421d68130,2021-07-22,145.940002,148.199997,145.809998,146.800003,146.580383,77338200.0,77338200.0,0.86,0.589,146.93667,"July 22, 21",0.00589
617c523e48c3f71421d68131,2021-07-21,145.529999,146.130005,144.630005,145.399994,145.18248,74993500.0,74993500.0,-0.13001,-0.089,145.38667,"July 21, 21",-0.00089
617c523e48c3f71421d68132,2021-07-20,143.460007,147.100006,142.960007,146.149994,145.931351,96350000.0,96350000.0,2.68999,1.875,145.40334,"July 20, 21",0.01875
617c523e48c3f71421d68133,2021-07-19,143.75,144.070007,141.669998,142.449997,142.236893,121434600.0,121434600.0,-1.3,-0.904,142.73,"July 19, 21",-0.00904
617c523e48c3f71421d68134,2021-07-16,148.460007,149.759995,145.880005,146.389999,146.17099,93251400.0,93251400.0,-2.07001,-1.394,147.34333,"July 16, 21",-0.01394
617c523e48c3f71421d68135,2021-07-15,149.240005,150.0,147.089996,148.479996,148.257874,106820300.0,106820300.0,-0.76001,-0.509,148.52333,"July 15, 21",-0.00509
617c523e48c3f71421d68136,2021-07-14,148.100006,149.570007,147.679993,149.149994,148.926865,127050800.0,127050800.0,1.04999,0.709,148.8,"July 14, 21",0.00709
617c523e48c3f71421d68137,2021-07-13,144.029999,147.460007,143.630005,145.639999,145.422119,100827100.0,100827100.0,1.61,1.118,145.57667,"July 13, 21",0.01118
617c523e48c3f71421d68138,2021-07-12,146.210007,146.320007,144.0,144.5,144.283829,76299700.0,76299700.0,-1.71001,-1.17,144.94,"July 12, 21",-0.0117
617c523e48c3f71421d68139,2021-07-09,142.75,145.649994,142.649994,145.110001,144.892914,99890800.0,99890800.0,2.36,1.653,144.47,"July 09, 21",0.01653
617c523e48c3f71421d6813a,2021-07-08,141.580002,144.059998,140.669998,143.240005,143.025711,105575500.0,105575500.0,1.66,1.172,142.65667,"July 08, 21",0.01172
617c523e48c3f71421d6813b,2021-07-07,143.539993,144.889999,142.660004,144.570007,144.353729,104911600.0,104911600.0,1.03001,0.718,144.04,"July 07, 21",0.00718
617c523e48c3f71421d6813c,2021-07-06,140.070007,143.149994,140.070007,142.020004,141.807541,108181800.0,108181800.0,1.95,1.392,141.74667,"July 06, 21",0.01392
617c523e48c3f71421d6813d,2021-07-02,137.899994,140.0,137.75,139.960007,139.750626,78852600.0,78852600.0,2.06001,1.494,139.23667,"July 02, 21",0.01494
617c523e48c3f71421d6813e,2021-07-01,136.600006,137.330002,135.759995,137.270004,137.064651,52485800.0,52485800.0,0.67,0.49,136.78667,"July 01, 21",0.0049
617c523e48c3f71421d6813f,2021-06-30,136.169998,137.410004,135.869995,136.960007,136.755112,63261400.0,63261400.0,0.79001,0.58,136.74667,"June 30, 21",0.0058
617c523e48c3f71421d68140,2021-06-29,134.800003,136.490005,134.350006,136.330002,136.126053,64556100.0,64556100.0,1.53,1.135,135.72334,"June 29, 21",0.01135
617c523e48c3f71421d68141,2021-06-28,133.410004,135.25,133.350006,134.779999,134.578369,62111300.0,62111300.0,1.37,1.027,134.46,"June 28, 21",0.01027
617c523e48c3f71421d68142,2021-06-25,133.460007,133.889999,132.809998,133.110001,132.910873,70783700.0,70783700.0,-0.35001,-0.262,133.27,"June 25, 21",-0.00262
617c523e48c3f71421d68143,2021-06-24,134.449997,134.639999,132.929993,133.410004,133.210419,68711000.0,68711000.0,-1.03999,-0.774,133.66,"June 24, 21",-0.00774
617c523e48c3f71421d68144,2021-06-23,133.770004,134.320007,133.229996,133.699997,133.499985,60214200.0,60214200.0,-0.07001,-0.052,133.75,"June 23, 21",-0.00052
617c523e48c3f71421d68145,2021-06-22,132.130005,134.080002,131.619995,133.979996,133.779556,74783600.0,74783600.0,1.84999,1.4,133.22666,"June 22, 21",0.014
617c523e48c3f71421d68146,2021-06-21,130.300003,132.410004,129.210007,132.300003,132.102081,79663300.0,79663300.0,2.0,1.535,131.30667,"June 21, 21",0.01535
617c523e48c3f71421d68147,2021-06-18,130.710007,131.509995,130.240005,130.460007,130.264832,108953300.0,108953300.0,-0.25,-0.191,130.73667,"June 18, 21",-0.00191
617c523e48c3f71421d68148,2021-06-17,129.800003,132.550003,129.649994,131.789993,131.592834,96721700.0,96721700.0,1.98999,1.533,131.33,"June 17, 21",0.01533
617c523e48c3f71421d68149,2021-06-16,130.369995,130.889999,128.460007,130.149994,129.955292,91815000.0,91815000.0,-0.22,-0.169,129.83333,"June 16, 21",-0.00169
617c523e48c3f71421d6814a,2021-06-15,129.940002,130.600006,129.389999,129.639999,129.44606,62746300.0,62746300.0,-0.3,-0.231,129.87667,"June 15, 21",-0.00231
617c523e48c3f71421d6814b,2021-06-14,127.82,130.539993,127.07,130.479996,130.28479,96906500.0,96906500.0,2.66,2.081,129.36333,"June 14, 21",0.02081
617c523e48c3f71421d6814c,2021-06-11,126.529999,127.440002,126.099998,127.349998,127.159477,53522400.0,53522400.0,0.82,0.648,126.96333,"June 11, 21",0.00648
617c523e48c3f71421d6814d,2021-06-10,127.019997,128.190002,125.940002,126.110001,125.921341,71186400.0,71186400.0,-0.91,-0.716,126.74667,"June 10, 21",-0.00716
617c523e48c3f71421d6814e,2021-06-09,127.209999,127.75,126.519997,127.129997,126.939812,56877900.0,56877900.0,-0.08,-0.063,127.13333,"June 09, 21",-0.00063
617c523e48c3f71421d6814f,2021-06-08,126.599998,128.460007,126.209999,126.739998,126.550392,74403800.0,74403800.0,0.14,0.111,127.13667,"June 08, 21",0.00111
617c523e48c3f71421d68150,2021-06-07,126.169998,126.32,124.830002,125.900002,125.711655,71057600.0,71057600.0,-0.27,-0.214,125.68333,"June 07, 21",-0.00214
617c523e48c3f71421d68151,2021-06-04,124.07,126.160004,123.849998,125.889999,125.701668,75169300.0,75169300.0,1.82,1.467,125.3,"June 04, 21",0.01467
617c523e48c3f71421d68152,2021-06-03,124.68,124.849998,123.129997,123.540001,123.355186,76229200.0,76229200.0,-1.14,-0.914,123.84,"June 03, 21",-0.00914
617c523e48c3f71421d68153,2021-06-02,124.279999,125.239998,124.050003,125.059998,124.872902,59278900.0,59278900.0,0.78,0.628,124.78333,"June 02, 21",0.00628
617c523e48c3f71421d68154,2021-06-01,125.080002,125.349998,123.940002,124.279999,124.09407,67637100.0,67637100.0,-0.8,-0.64,124.52333,"June 01, 21",-0.0064
617c523e48c3f71421d68155,2021-05-28,125.57,125.800003,124.550003,124.610001,124.423584,71311100.0,71311100.0,-0.96,-0.765,124.98667,"May 28, 21",-0.00765
617c523e48c3f71421d68156,2021-05-27,126.440002,127.639999,125.080002,125.279999,125.092575,94625600.0,94625600.0,-1.16,-0.917,126.0,"May 27, 21",-0.00917
617c523e48c3f71421d68157,2021-05-26,126.959999,127.389999,126.419998,126.849998,126.660225,56575900.0,56575900.0,-0.11,-0.087,126.88667,"May 26, 21",-0.00087
617c523e48c3f71421d68158,2021-05-25,127.82,128.320007,126.32,126.900002,126.710159,72009500.0,72009500.0,-0.92,-0.72,127.18,"May 25, 21",-0.0072
617c523e48c3f71421d68159,2021-05-24,126.010002,127.940002,125.940002,127.099998,126.909851,63092900.0,63092900.0,1.09,0.865,126.99333,"May 24, 21",0.00865
617c523e48c3f71421d6815a,2021-05-21,127.82,128.0,125.209999,125.43,125.242355,79295400.0,79295400.0,-2.39,-1.87,126.21333,"May 21, 21",-0.0187
617c523e48c3f71421d6815b,2021-05-20,125.230003,127.720001,125.099998,127.309998,127.119537,76857100.0,76857100.0,2.07999,1.661,126.71,"May 20, 21",0.01661
617c523e48c3f71421d6815c,2021-05-19,123.160004,124.919998,122.860001,124.690002,124.503464,92612000.0,92612000.0,1.53,1.242,124.15667,"May 19, 21",0.01242
617c523e48c3f71421d6815d,2021-05-18,126.559998,126.989998,124.779999,124.849998,124.663223,63342900.0,63342900.0,-1.71,-1.351,125.54,"May 18, 21",-0.01351
617c523e48c3f71421d6815e,2021-05-17,126.82,126.93,125.169998,126.269997,126.081093,74244600.0,74244600.0,-0.55,-0.434,126.12333,"May 17, 21",-0.00434
617c523e48c3f71421d6815f,2021-05-14,126.25,127.889999,125.849998,127.449997,127.259331,81918000.0,81918000.0,1.2,0.95,127.06333,"May 14, 21",0.0095
617c523e48c3f71421d68160,2021-05-13,124.580002,126.150002,124.260002,124.970001,124.783043,105861300.0,105861300.0,0.39,0.313,125.12667,"May 13, 21",0.00313
617c523e48c3f71421d68161,2021-05-12,123.400002,124.639999,122.25,122.769997,122.586334,112172300.0,112172300.0,-0.63,-0.511,123.22,"May 12, 21",-0.00511
617c523e48c3f71421d68162,2021-05-11,123.5,126.269997,122.769997,125.910004,125.721642,126142800.0,126142800.0,2.41,1.951,124.98333,"May 11, 21",0.01951
